work,book_n,line_n,word_n,word,lemma,appositive
Argon.,3,37,2,ὅ,ὁ,no
Argon.,3,37,5,οἱ,ὁ,postpositive
Argon.,3,38,3,τὰ,ὁ,prepositive
Argon.,3,41,2,ὁ,ὁ,no
Argon.,3,43,5,ἡ,ὁ,no
Argon.,3,47,3,τὰς,ὁ,no
Argon.,3,55,1,τὴν,ὁ,no
Argon.,3,59,1,τῶν,ὁ,no
Argon.,3,61,1,τὸν,ὁ,no
Argon.,3,70,5,οἱ,ὁ,no
Argon.,3,79,4,τοί,ὁ,no
Argon.,3,81,6,ὅ,ὁ,no
Argon.,3,87,3,οἱ,ὁ,postpositive
Argon.,3,95,3,οἱ,ὁ,postpositive
Argon.,3,101,2,ἡ,ὁ,no
Argon.,3,106,3,τὴν,ὁ,no
Argon.,3,112,7,ἡ,ὁ,no
Argon.,3,115,6,τόν,ὁ,no
Argon.,3,119,3,ὁ,ὁ,no
Argon.,3,121,5,οἱ,ὁ,postpositive
Argon.,3,122,4,ὁ,ὁ,no
Argon.,3,127,3,ἡ,ὁ,prepositive
Argon.,3,133,2,τό,ὁ,no
Argon.,3,133,3,οἱ,ὁ,postpositive
Argon.,3,135,3,τῆς,ὁ,no
Argon.,3,137,3,οἱ,ὁ,postpositive
Argon.,3,142,1,τήν,ὁ,no
Argon.,3,145,3,τῷ,ὁ,no
Argon.,3,148,6,ἡ,ὁ,no
Argon.,3,154,2,ὁ,ὁ,no
Argon.,3,169,5,οἱ,ὁ,no
Argon.,3,171,6,ὅ,ὁ,no
Argon.,3,172,2,τοῦ,ὁ,no
Argon.,3,174,3,ὁ,ὁ,no
Argon.,3,178,7,τοῖσιν,ὁ,no
Argon.,3,188,5,ὅ,ὁ,no
Argon.,3,190,2,ὁ,ὁ,no
Argon.,3,202,1,τῶν,ὁ,no
Argon.,3,209,2,ἡ,ὁ,no
Argon.,3,210,1,τοῖσι,ὁ,prepositive
Argon.,3,216,6,οἳ,ὁ,no
Argon.,3,219,9,τοῖο,ὁ,no
Argon.,3,221,5,αἱ,ὁ,no
Argon.,3,221,8,τῇσιν,ὁ,no
Argon.,3,223,4,ἡ,ὁ,no
Argon.,3,224,1,ἡ,ὁ,no
Argon.,3,225,1,ἡ,ὁ,no
Argon.,3,225,6,τὸ,ὁ,no
Argon.,3,228,1,τοῖ’,ὁ,no
Argon.,3,230,2,οἱ,ὁ,postpositive
Argon.,3,235,6,τῇ,ὁ,no
Argon.,3,239,1,τῶν,ὁ,no
Argon.,3,242,1,τὸν,ὁ,no
Argon.,3,247,1,τοὺς,ὁ,no
Argon.,3,248,5,τὴν,ὁ,no
Argon.,3,256,2,ἡ,ὁ,no
Argon.,3,256,5,τοῖσιν,ὁ,no
Argon.,3,264,2,ὁ,ὁ,prepositive
Argon.,3,270,3,τὸ,ὁ,no
Argon.,3,271,3,τοὶ,ὁ,no
Argon.,3,272,4,τοὶ,ὁ,no
Argon.,3,273,2,τοὶ,ὁ,no
Argon.,3,284,4,τὴν,ὁ,no
Argon.,3,288,6,οἱ,ὁ,postpositive
Argon.,3,292,2,τῇπερ,ὁ,no
Argon.,3,294,4,τὸ,ὁ,no
Argon.,3,302,3,τοῦ,ὁ,no
Argon.,3,304,6,τὸν,ὁ,no
Argon.,3,324,4,τὸ,ὁ,no
Argon.,3,342,1,τάων,ὁ,no
Argon.,3,343,6,ἡ,ὁ,no
Argon.,3,347,1,τῇ,ὁ,no
Argon.,3,349,7,οἱ,ὁ,postpositive
Argon.,3,353,2,τοὺς,ὁ,no
Argon.,3,370,2,τῶν,ὁ,no
Argon.,3,371,3,οἱ,ὁ,postpositive
Argon.,3,396,5,τοῖο,ὁ,no
Argon.,3,399,5,τό,ὁ,no
Argon.,3,399,6,οἱ,ὁ,postpositive
Argon.,3,401,4,τὰ,ὁ,prepositive
Argon.,3,406,4,τὸν,ὁ,no
Argon.,3,408,1,τόν,ὁ,no
Argon.,3,409,4,τὸ,ὁ,prepositive
Argon.,3,411,1,τοὺς,ὁ,no
Argon.,3,412,2,τὴν,ὁ,no
Argon.,3,415,4,τοὺς,ὁ,no
Argon.,3,422,4,ὁ,ὁ,no
Argon.,3,427,3,τοί,ὁ,no
Argon.,3,428,4,τὸν,ὁ,prepositive
Argon.,3,432,6,ὁ,ὁ,no
Argon.,3,437,3,τὰ,ὁ,prepositive
Argon.,3,439,3,ὁ,ὁ,no
Argon.,3,442,2,οἱ,ὁ,no
Argon.,3,446,6,οἱ,ὁ,postpositive
Argon.,3,448,3,οἱ,ὁ,no
Argon.,3,453,6,οἱ,ὁ,postpositive
Argon.,3,461,5,οἱ,ὁ,postpositive
Argon.,3,470,3,οἱ,ὁ,postpositive
Argon.,3,471,1,ἡ,ὁ,no
Argon.,3,472,1,οἱ,ὁ,no
Argon.,3,473,1,τὴν,ὁ,prepositive
Argon.,3,473,4,τὸ,ὁ,no
Argon.,3,479,1,τὴν,ὁ,no
Argon.,3,484,3,ὁ,ὁ,no
Argon.,3,491,1,τοῖσιν,ὁ,no
Argon.,3,495,5,τὸ,ὁ,prepositive
Argon.,3,497,4,τοῖσιν,ὁ,no
Argon.,3,500,4,ὃ,ὁ,no
Argon.,3,500,7,οἱ,ὁ,postpositive
Argon.,3,506,3,ὅ,ὁ,no
Argon.,3,514,5,τὸ,ὁ,prepositive
Argon.,3,520,3,οἱ,ὁ,postpositive
Argon.,3,521,1,οἱ,ὁ,prepositive
Argon.,3,526,4,τὸ,ὁ,no
Argon.,3,529,1,τὴν,ὁ,prepositive
Argon.,3,531,1,τοῖσι,ὁ,no
Argon.,3,534,1,τῆς,ὁ,no
Argon.,3,540,3,τοῖσι,ὁ,no
Argon.,3,559,1,οἳ,ὁ,no
Argon.,3,565,6,οἱ,ὁ,postpositive
Argon.,3,566,6,τοῖσι,ὁ,no
Argon.,3,567,3,τὸν,ὁ,prepositive
Argon.,3,572,5,τὸν,ὁ,no
Argon.,3,573,5,οἱ,ὁ,no
Argon.,3,580,2,τόν,ὁ,no
Argon.,3,587,3,οἱ,ὁ,postpositive
Argon.,3,603,2,οἱ,ὁ,postpositive
Argon.,3,606,3,ὁ,ὁ,no
Argon.,3,611,4,ἡ,ὁ,no
Argon.,3,619,1,τὸν,ὁ,prepositive
Argon.,3,619,6,τὸν,ὁ,prepositive
Argon.,3,621,3,τοῖο,ὁ,no
Argon.,3,626,7,οἱ,ὁ,postpositive
Argon.,3,627,5,τοῦ,ὁ,no
Argon.,3,630,1,ἡ,ὁ,no
Argon.,3,630,4,τὸν,ὁ,prepositive
Argon.,3,631,2,τοὺς,ὁ,no
Argon.,3,632,2,τὴν,ὁ,no
Argon.,3,644,2,τό,ὁ,no
Argon.,3,660,1,τὸν,ὁ,no
Argon.,3,661,3,ἡ,ὁ,no
Argon.,3,664,1,τῇ,ὁ,no
Argon.,3,664,5,τὴν,ὁ,no
Argon.,3,666,3,οἱ,ὁ,postpositive
Argon.,3,667,5,ἡ,ὁ,no
Argon.,3,681,3,τῆς,ὁ,no
Argon.,3,683,5,οἱ,ὁ,postpositive
Argon.,3,691,4,τά,ὁ,no
Argon.,3,695,1,τὴν,ὁ,no
Argon.,3,696,2,τοῖ’,ὁ,no
Argon.,3,705,4,τὸ,ὁ,prepositive
Argon.,3,710,1,τὴν,ὁ,no
Argon.,3,724,3,τῇ,ὁ,no
Argon.,3,731,3,οἳ,ὁ,no
Argon.,3,741,3,τὴν,ὁ,no
Argon.,3,744,8,οἱ,ὁ,no
Argon.,3,755,3,οἱ,ὁ,postpositive
Argon.,3,757,3,τὸ,ὁ,no
Argon.,3,758,6,ἡ,ὁ,no
Argon.,3,766,3,οἱ,ὁ,postpositive
Argon.,3,776,3,τοὺς,ὁ,no
Argon.,3,778,4,οἱ,ὁ,postpositive
Argon.,3,786,3,ὁ,ὁ,no
Argon.,3,787,3,οἱ,ὁ,postpositive
Argon.,3,803,2,οἱ,ὁ,postpositive
Argon.,3,803,3,τὰ,ὁ,prepositive
Argon.,3,803,6,τὰ,ὁ,no
Argon.,3,805,3,τὰ,ὁ,no
Argon.,3,806,3,τὸν,ὁ,prepositive
Argon.,3,809,5,οἱ,ὁ,postpositive
Argon.,3,815,3,οἱ,ὁ,postpositive
Argon.,3,817,2,τὴν,ὁ,no
Argon.,3,820,4,οἱ,ὁ,postpositive
Argon.,3,823,3,τῇ,ὁ,no
Argon.,3,828,1,ἡ,ὁ,no
Argon.,3,828,5,τὰ,ὁ,prepositive
Argon.,3,830,2,οἱ,ὁ,postpositive
Argon.,3,836,5,τά,ὁ,no
Argon.,3,836,6,οἱ,ὁ,postpositive
Argon.,3,838,5,οἱ,ὁ,postpositive
Argon.,3,844,1,ἡ,ὁ,no
Argon.,3,845,2,ὅ,ὁ,no
Argon.,3,846,1,τῷ,ὁ,no
Argon.,3,854,1,τοῦ,ὁ,no
Argon.,3,856,4,ἡ,ὁ,no
Argon.,3,858,1,τῆς,ὁ,no
Argon.,3,867,1,τό,ὁ,no
Argon.,3,868,3,οἱ,ὁ,postpositive
Argon.,3,870,3,οἱ,ὁ,prepositive
Argon.,3,872,6,αἱ,ὁ,no
Argon.,3,881,1,τῇ,ὁ,no
Argon.,3,881,7,αἱ,ὁ,no
Argon.,3,894,3,τὸ,ὁ,no
Argon.,3,895,1,τάων,ὁ,no
Argon.,3,895,3,τὸ,ὁ,no
Argon.,3,898,2,τὰ,ὁ,prepositive
Argon.,3,901,2,τῷ,ὁ,no
Argon.,3,903,2,τὰ,ὁ,no
Argon.,3,905,1,τὸν,ὁ,prepositive
Argon.,3,907,3,τὸν,ὁ,prepositive
Argon.,3,909,2,τὰ,ὁ,no
Argon.,3,910,3,τῷ,ὁ,no
Argon.,3,924,1,τὸν,ὁ,no
Argon.,3,926,5,τὰ,ὁ,prepositive
Argon.,3,929,1,τῇ,ὁ,no
Argon.,3,930,1,τάων,ὁ,no
Argon.,3,940,6,τῷ,ὁ,no
Argon.,3,949,6,οἱ,ὁ,postpositive
Argon.,3,960,3,τῇ,ὁ,no
Argon.,3,962,4,οἱ,ὁ,postpositive
Argon.,3,965,6,αἱ,ὁ,no
Argon.,3,967,1,τὼ,ὁ,no
Argon.,3,979,4,ὅ,ὁ,no
Argon.,3,983,4,τὸ,ὁ,prepositive
Argon.,3,991,1,ἣ,ὁ,prepositive
Argon.,3,996,1,τάων,ὁ,no
Argon.,3,1000,2,ἡ,ὁ,no
Argon.,3,1001,2,τῷ,ὁ,no
Argon.,3,1001,6,τὴν,ὁ,no
Argon.,3,1002,5,οἱ,ὁ,postpositive
Argon.,3,1003,3,τόν,ὁ,no
Argon.,3,1008,4,ἡ,ὁ,no
Argon.,3,1009,5,οἱ,ὁ,postpositive
Argon.,3,1015,4,οἱ,ὁ,postpositive
Argon.,3,1018,6,τῆς,ὁ,no
Argon.,3,1032,4,τῷ,ὁ,no
Argon.,3,1040,6,τὰ,ὁ,prepositive
Argon.,3,1043,7,οἱ,ὁ,postpositive
Argon.,3,1054,1,οἱ,ὁ,no
Argon.,3,1057,5,οἱ,ὁ,no
Argon.,3,1060,2,τὸ,ὁ,no
Argon.,3,1060,7,τοῖό,ὁ,no
Argon.,3,1065,2,ὅ,ὁ,no
Argon.,3,1068,4,οἱ,ὁ,postpositive
Argon.,3,1076,2,ἣ,ὁ,no
Argon.,3,1077,3,τὸν,ὁ,no
Argon.,3,1098,3,τόπερ,ὁ,prepositive
Argon.,3,1103,1,τῆς,ὁ,no
Argon.,3,1119,2,τὴν,ὁ,no
Argon.,3,1124,2,οἱ,ὁ,no
Argon.,3,1125,2,τῶν,ὁ,no
Argon.,3,1126,3,τῶν,ὁ,no
Argon.,3,1131,3,τῇ,ὁ,no
Argon.,3,1140,1,ἡ,ὁ,no
Argon.,3,1140,8,οἱ,ὁ,postpositive
Argon.,3,1144,5,τὰ,ὁ,prepositive
Argon.,3,1149,1,ἡ,ὁ,no
Argon.,3,1149,5,αἱ,ὁ,no
Argon.,3,1150,3,τὰς,ὁ,no
Argon.,3,1153,8,τῇ,ὁ,no
Argon.,3,1154,4,οἱ,ὁ,no
Argon.,3,1155,5,τὴν,ὁ,no
Argon.,3,1157,1,ἡ,ὁ,no
Argon.,3,1165,4,τοῖσι,ὁ,no
Argon.,3,1165,6,τὰ,ὁ,prepositive
Argon.,3,1167,1,οἱ,ὁ,no
Argon.,3,1168,2,ὁ,ὁ,no
Argon.,3,1168,3,τοῖς,ὁ,prepositive
Argon.,3,1169,5,ὁ,ὁ,no
Argon.,3,1170,6,οἱ,ὁ,no
Argon.,3,1181,7,οἱ,ὁ,postpositive
Argon.,3,1183,1,τοὺς,ὁ,no
Argon.,3,1185,3,ὁ,ὁ,no
Argon.,3,1188,1,τοὺς,ὁ,no
Argon.,3,1193,7,τοὶ,ὁ,no
Argon.,3,1200,4,τὰ,ὁ,no
Argon.,3,1205,3,τό,ὁ,no
Argon.,3,1205,5,οἱ,ὁ,postpositive
Argon.,3,1212,3,ὁ,ὁ,no
Argon.,3,1212,8,ἡ,ὁ,no
Argon.,3,1218,7,αἱ,ὁ,no
Argon.,3,1226,3,τόν,ὁ,no
Argon.,3,1226,4,οἱ,ὁ,postpositive
Argon.,3,1232,3,τὸ,ὁ,no
Argon.,3,1234,3,ὅ,ὁ,no
Argon.,3,1235,1,τῷ,ὁ,no
Argon.,3,1252,2,ὁ,ὁ,no
Argon.,3,1252,3,τοῖς,ὁ,no
Argon.,3,1254,5,οἱ,ὁ,no
Argon.,3,1257,6,αἱ,ὁ,no
Argon.,3,1270,5,τὸ,ὁ,prepositive
Argon.,3,1276,1,τοὺς,ὁ,no
Argon.,3,1277,1,τὸν,ὁ,no
Argon.,3,1285,4,τοῖς,ὁ,no
Argon.,3,1289,3,οἱ,ὁ,no
Argon.,3,1293,7,ὁ,ὁ,no
Argon.,3,1296,3,οἱ,ὁ,no
Argon.,3,1296,7,οἱ,ὁ,no
Argon.,3,1304,4,τὸν,ὁ,no
Argon.,3,1308,3,τὸν,ὁ,no
Argon.,3,1312,1,τῇ,ὁ,no
Argon.,3,1312,3,τῇ,ὁ,no
Argon.,3,1314,6,οἱ,ὁ,no
Argon.,3,1316,3,οἱ,ὁ,postpositive
Argon.,3,1317,2,ὁ,ὁ,no
Argon.,3,1319,3,τὼ,ὁ,no
Argon.,3,1320,2,ὁ,ὁ,no
Argon.,3,1326,1,οἱ,ὁ,no
Argon.,3,1337,3,οἱ,ὁ,postpositive
Argon.,3,1338,5,οἱ,ὁ,no
Argon.,3,1345,2,τοὺς,ὁ,no
Argon.,3,1346,2,ὁ,ὁ,no
Argon.,3,1348,3,ὁ,ὁ,no
Argon.,3,1354,1,οἱ,ὁ,no
Argon.,3,1361,4,τὰ,ὁ,prepositive
Argon.,3,1368,1,τόν,ὁ,no
Argon.,3,1372,1,τὸν,ὁ,no
Argon.,3,1373,2,οἱ,ὁ,no
Argon.,3,1374,4,οἱ,ὁ,no
Argon.,3,1383,5,τοὺς,ὁ,no
Argon.,3,1384,3,τοὺς,ὁ,no
Argon.,3,1385,1,τοὺς,ὁ,no
Argon.,3,1387,4,οἱ,ὁ,postpositive
Argon.,3,1393,3,οἱ,ὁ,no
Argon.,3,1394,3,οἱ,ὁ,no
Argon.,3,1394,6,οἱ,ὁ,no
Argon.,3,1402,1,τὸν,ὁ,no
Argon.,3,1407,4,τῷ,ὁ,no
Argon.,4,6,2,ὁ,ὁ,no
Argon.,4,11,1,τῇ,ὁ,no
Argon.,4,16,7,οἱ,ὁ,postpositive
Argon.,4,23,5,οἱ,ὁ,postpositive
Argon.,4,41,1,τῇ,ὁ,no
Argon.,4,54,1,τὴν,ὁ,prepositive
Argon.,4,66,4,τὴν,ὁ,no
Argon.,4,68,5,ὅ,ὁ,no
Argon.,4,72,2,ὁ,ὁ,no
Argon.,4,74,4,ὃ,ὁ,no
Argon.,4,76,4,οἱ,ὁ,no
Argon.,4,79,2,ὁ,ὁ,no
Argon.,4,81,6,ἡ,ὁ,no
Argon.,4,100,2,ἡ,ὁ,no
Argon.,4,106,3,ἡ,ὁ,no
Argon.,4,120,6,οἱ,ὁ,postpositive
Argon.,4,123,1,τὼ,ὁ,no
Argon.,4,127,2,ὁ,ὁ,no
Argon.,4,131,2,οἳ,ὁ,no
Argon.,4,134,5,οἱ,ὁ,no
Argon.,4,145,1,τοῖο,ὁ,prepositive
Argon.,4,156,1,ἡ,ὁ,no
Argon.,4,160,3,τὰ,ὁ,prepositive
Argon.,4,162,3,ὁ,ὁ,no
Argon.,4,163,3,ἡ,ὁ,no
Argon.,4,169,6,οἱ,ὁ,postpositive
Argon.,4,172,2,οἱ,ὁ,postpositive
Argon.,4,183,7,τοὶ,ὁ,no
Argon.,4,187,6,τῷ,ὁ,no
Argon.,4,191,4,τῆς,ὁ,no
Argon.,4,194,1,τὴν,ὁ,no
Argon.,4,199,2,οἱ,ὁ,postpositive
Argon.,4,200,4,τοὶ,ὁ,no
Argon.,4,206,7,τοὶ,ὁ,no
Argon.,4,207,3,ὁ,ὁ,prepositive
Argon.,4,218,2,οἱ,ὁ,postpositive
Argon.,4,219,3,ὁ,ὁ,no
Argon.,4,220,5,οἱ,ὁ,postpositive
Argon.,4,223,1,τῇ,ὁ,prepositive
Argon.,4,223,8,οἱ,ὁ,postpositive
Argon.,4,231,3,οἱ,ὁ,postpositive
Argon.,4,241,1,οἱ,ὁ,no
Argon.,4,246,1,ἡ,ὁ,no
Argon.,4,247,5,τὰ,ὁ,no
Argon.,4,250,3,τό,ὁ,no
Argon.,4,251,1,ὅ,ὁ,no
Argon.,4,254,3,ὃ,ὁ,no
Argon.,4,257,3,τὴν,ὁ,no
Argon.,4,260,2,οἳ,ὁ,no
Argon.,4,261,4,τά,ὁ,no
Argon.,4,264,2,οἳ,ὁ,no
Argon.,4,275,3,τὰ,ὁ,no
Argon.,4,279,1,οἳ,ὁ,no
Argon.,4,289,3,τὸ,ὁ,no
Argon.,4,290,3,τὸ,ὁ,no
Argon.,4,294,4,τοῖσιν,ὁ,no
Argon.,4,312,3,τὴν,ὁ,no
Argon.,4,313,1,τὴν,ὁ,no
Argon.,4,313,4,τῇ,ὁ,prepositive
Argon.,4,313,8,τῇ,ὁ,no
Argon.,4,315,1,οἱ,ὁ,no
Argon.,4,321,5,οἱ,ὁ,postpositive
Argon.,4,326,5,τὸ,ὁ,prepositive
Argon.,4,329,1,οἱ,ὁ,no
Argon.,4,331,1,τῶν,ὁ,no
Argon.,4,334,5,αἱ,ὁ,no
Argon.,4,345,4,τὸ,ὁ,no
Argon.,4,350,4,τὰ,ὁ,prepositive
Argon.,4,357,2,τῶν,ὁ,no
Argon.,4,362,2,τά,ὁ,no
Argon.,4,377,4,τῷ,ὁ,no
Argon.,4,387,4,τὰ,ὁ,no
Argon.,4,395,3,τὰ,ὁ,no
Argon.,4,402,4,ὅ,ὁ,no
Argon.,4,410,3,ἡ,ὁ,no
Argon.,4,412,5,τὸ,ὁ,prepositive
Argon.,4,424,2,τὸν,ὁ,no
Argon.,4,425,7,ὁ,ὁ,no
Argon.,4,426,4,ὁ,ὁ,no
Argon.,4,427,1,ἡ,ὁ,no
Argon.,4,427,8,τὸ,ὁ,no
Argon.,4,430,1,τοῦ,ὁ,no
Argon.,4,435,1,ἡ,ὁ,no
Argon.,4,443,4,τά,ὁ,no
Argon.,4,447,5,τοῖσιν,ὁ,no
Argon.,4,451,2,τὸ,ὁ,no
Argon.,4,453,2,τοὶ,ὁ,no
Argon.,4,454,3,ὁ,ὁ,no
Argon.,4,463,2,τὼ,ὁ,no
Argon.,4,463,4,τὰ,ὁ,prepositive
Argon.,4,468,1,τὸν,ὁ,no
Argon.,4,471,1,τοῦ,ὁ,no
Argon.,4,473,5,τῆς,ὁ,no
Argon.,4,479,1,ἣ,ὁ,prepositive
Argon.,4,482,1,οἱ,ὁ,no
Argon.,4,483,1,τό,ὁ,no
Argon.,4,499,3,τοὺς,ὁ,no
Argon.,4,514,1,οἱ,ὁ,no
Argon.,4,516,1,οἱ,ὁ,no
Argon.,4,518,4,οἱ,ὁ,no
Argon.,4,533,2,τὴν,ὁ,no
Argon.,4,539,3,ὁ,ὁ,no
Argon.,4,543,3,ἡ,ὁ,no
Argon.,4,549,4,οἱ,ὁ,postpositive
Argon.,4,561,2,τὸ,ὁ,no
Argon.,4,563,2,τὰς,ὁ,no
Argon.,4,566,4,τῇσι,ὁ,no
Argon.,4,572,1,τῇ,ὁ,no
Argon.,4,575,3,τὰ,ὁ,no
Argon.,4,578,4,τοῖο,ὁ,prepositive
Argon.,4,579,2,ταῖς,ὁ,no
Argon.,4,582,5,τό,ὁ,no
Argon.,4,584,1,τοὺς,ὁ,no
Argon.,4,592,6,οἱ,ὁ,no
Argon.,4,594,2,τὰ,ὁ,prepositive
Argon.,4,595,3,ἡ,ὁ,no
Argon.,4,599,5,ἡ,ὁ,no
Argon.,4,607,1,αἱ,ὁ,no
Argon.,4,616,4,τὸν,ὁ,no
Argon.,4,618,2,τὰ,ὁ,no
Argon.,4,619,1,τοὺς,ὁ,no
Argon.,4,622,3,τήν,ὁ,no
Argon.,4,625,3,τὰ,ὁ,prepositive
Argon.,4,629,6,ὁ,ὁ,no
Argon.,4,631,3,τῇ,ὁ,no
Argon.,4,632,2,τῇ,ὁ,no
Argon.,4,633,1,τῇ,ὁ,no
Argon.,4,634,9,τοῖο,ὁ,no
Argon.,4,638,4,τὸν,ὁ,no
Argon.,4,644,1,τὴν,ὁ,prepositive
Argon.,4,644,3,τῇπέρ,ὁ,no
Argon.,4,651,2,ὃ,ὁ,no
Argon.,4,651,8,τοῖσι,ὁ,no
Argon.,4,665,2,οἱ,ὁ,postpositive
Argon.,4,668,1,τὴν,ὁ,no
Argon.,4,680,3,τὰ,ὁ,no
Argon.,4,685,1,ἡ,ὁ,no
Argon.,4,686,5,τοὺς,ὁ,no
Argon.,4,689,3,ὁ,ὁ,no
Argon.,4,691,4,τοὺς,ὁ,no
Argon.,4,693,1,τὼ,ὁ,no
Argon.,4,695,1,ἡ,ὁ,no
Argon.,4,696,2,ὁ,ὁ,no
Argon.,4,710,2,τὰ,ὁ,prepositive
Argon.,4,711,3,ταί,ὁ,no
Argon.,4,711,4,οἱ,ὁ,postpositive
Argon.,4,712,1,ἡ,ὁ,no
Argon.,4,730,1,ἡ,ὁ,no
Argon.,4,730,4,τῇ,ὁ,no
Argon.,4,730,5,τὰ,ὁ,prepositive
Argon.,4,737,2,τὴν,ὁ,no
Argon.,4,749,3,τὴν,ὁ,no
Argon.,4,753,7,οἱ,ὁ,postpositive
Argon.,4,756,2,τὸ,ὁ,no
Argon.,4,766,3,τῷ,ὁ,no
Argon.,4,766,5,τὸν,ὁ,prepositive
Argon.,4,778,8,τῷ,ὁ,no
Argon.,4,782,1,ἡ,ὁ,no
Argon.,4,783,5,τά,ὁ,no
Argon.,4,785,2,οἱ,ὁ,no
Argon.,4,797,2,ὁ,ὁ,no
Argon.,4,800,2,οἱ,ὁ,postpositive
Argon.,4,805,3,τὸν,ὁ,prepositive
Argon.,4,829,3,τήν,ὁ,no
Argon.,4,833,3,τὴν,ὁ,no
Argon.,4,844,3,αἱ,ὁ,prepositive
Argon.,4,851,1,τοὺς,ὁ,no
Argon.,4,852,2,ἡ,ὁ,no
Argon.,4,853,3,ὁ,ὁ,no
Argon.,4,853,6,οἱ,ὁ,postpositive
Argon.,4,858,4,τῆς,ὁ,no
Argon.,4,863,3,τῇσι,ὁ,no
Argon.,4,864,4,τὸ,ὁ,prepositive
Argon.,4,866,1,τὸν,ὁ,no
Argon.,4,869,1,ἡ,ὁ,no
Argon.,4,872,3,οἱ,ὁ,postpositive
Argon.,4,875,5,ἡ,ὁ,prepositive
Argon.,4,876,1,τὸν,ὁ,no
Argon.,4,882,1,οἱ,ὁ,no
Argon.,4,884,1,τῇς,ὁ,no
Argon.,4,884,7,τὸ,ὁ,prepositive
Argon.,4,895,1,τὰς,ὁ,no
Argon.,4,902,7,τοῖς,ὁ,no
Argon.,4,903,6,οἱ,ὁ,no
Argon.,4,911,3,ταὶ,ὁ,no
Argon.,4,916,4,οἱ,ὁ,postpositive
Argon.,4,920,1,οἱ,ὁ,no
Argon.,4,920,5,τὰς,ὁ,no
Argon.,4,922,1,τῇ,ὁ,no
Argon.,4,923,1,τῇ,ὁ,no
Argon.,4,931,2,ἡ,ὁ,no
Argon.,4,937,2,αἱ,ὁ,prepositive
Argon.,4,943,1,τὴν,ὁ,prepositive
Argon.,4,947,2,τὸ,ὁ,prepositive
Argon.,4,948,1,αἱ,ὁ,no
Argon.,4,950,4,αἱ,ὁ,no
Argon.,4,952,3,ἡ,ὁ,no
Argon.,4,953,2,αἱ,ὁ,no
Argon.,4,956,1,τὰς,ὁ,no
Argon.,4,963,5,οἱ,ὁ,no
Argon.,4,966,2,αἱ,ὁ,no
Argon.,4,968,1,τοὺς,ὁ,no
Argon.,4,970,2,τὰ,ὁ,no
Argon.,4,974,4,τὰς,ὁ,no
Argon.,4,977,3,τῇσι,ὁ,no
Argon.,4,979,3,τὰς,ὁ,no
Argon.,4,986,5,οἱ,ὁ,no
Argon.,4,993,1,τοὺς,ὁ,no
Argon.,4,994,6,οἱ,ὁ,no
Argon.,4,999,1,τῷ,ὁ,no
Argon.,4,1002,2,οἳ,ὁ,no
Argon.,4,1036,3,ἣ,ὁ,no
Argon.,4,1037,1,ἣ,ὁ,no
Argon.,4,1037,3,ἣ,ὁ,no
Argon.,4,1053,4,τῶν,ὁ,no
Argon.,4,1060,3,τὴν,ὁ,no
Argon.,4,1061,2,οἱ,ὁ,postpositive
Argon.,4,1063,2,τῇ,ὁ,no
Argon.,4,1066,2,τῆς,ὁ,no
Argon.,4,1066,7,οἱ,ὁ,postpositive
Argon.,4,1068,1,τὼ,ὁ,no
Argon.,4,1068,8,τὸ,ὁ,prepositive
Argon.,4,1081,2,οἱ,ὁ,postpositive
Argon.,4,1096,4,τοῦ,ὁ,no
Argon.,4,1110,5,τὸν,ὁ,no
Argon.,4,1111,1,ἡ,ὁ,no
Argon.,4,1117,2,τὸ,ὁ,no
Argon.,4,1121,4,τὸν,ὁ,no
Argon.,4,1124,1,τοὺς,ὁ,no
Argon.,4,1129,1,ἣ,ὁ,no
Argon.,4,1139,1,ἡ,ὁ,no
Argon.,4,1141,6,τοῖο,ὁ,no
Argon.,4,1149,1,αἱ,ὁ,no
Argon.,4,1150,1,αἱ,ὁ,no
Argon.,4,1151,1,αἱ,ὁ,no
Argon.,4,1155,4,οἱ,ὁ,no
Argon.,4,1168,3,τοὺς,ὁ,no
Argon.,4,1171,6,αἱ,ὁ,no
Argon.,4,1174,6,οἱ,ὁ,no
Argon.,4,1180,1,τῷ,ὁ,no
Argon.,4,1181,2,οἱ,ὁ,postpositive
Argon.,4,1185,5,ὁ,ὁ,no
Argon.,4,1186,3,ὁ,ὁ,no
Argon.,4,1189,1,αἱ,ὁ,no
Argon.,4,1190,7,τοῖσιν,ὁ,no
Argon.,4,1201,4,τὰ,ὁ,prepositive
Argon.,4,1213,5,οἱ,ὁ,no
Argon.,4,1216,2,τὰ,ὁ,no
Argon.,4,1219,2,τοὺς,ὁ,no
Argon.,4,1224,5,οἱ,ὁ,no
Argon.,4,1245,1,οἱ,ὁ,no
Argon.,4,1262,6,τὰ,ὁ,prepositive
Argon.,4,1270,3,ἡ,ὁ,no
Argon.,4,1274,5,οἱ,ὁ,postpositive
Argon.,4,1287,2,τὰ,ὁ,prepositive
Argon.,4,1290,2,οἱ,ὁ,no
Argon.,4,1303,2,αἱ,ὁ,no
Argon.,4,1307,2,οἱ,ὁ,postpositive
Argon.,4,1313,3,αἱ,ὁ,no
Argon.,4,1339,5,αἱ,ὁ,no
Argon.,4,1342,4,τοῖς,ὁ,no
Argon.,4,1344,6,ὁ,ὁ,no
